Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Gene Type	Input ID	Gene Name or Symbol	
PF3D7_0202500	PF3D7_0202500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:127,994..128,314(+)	early transcribed membrane protein 2	protein coding	PF3D7_0202500	ETRAMP2	
PF3D7_0202600	PF3D7_0202600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:129,342..133,563(-)	nucleic acid-binding protein, putative	protein coding	PF3D7_0202600.1, PF3D7_0202600.2	N/A	
PF3D7_0202600	PF3D7_0202600.2	Plasmodium falciparum 3D7	Pf3D7_02_v3:129,342..133,563(-)	nucleic acid-binding protein, putative	protein coding	PF3D7_0202600.1, PF3D7_0202600.2	N/A	
PF3D7_0202700	PF3D7_0202700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:135,523..137,139(+)	octaprenyl pyrophosphate synthase	protein coding	PF3D7_0202700	OPP	
PF3D7_0202800	PF3D7_0202800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:137,557..138,389(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0202800	N/A	
PF3D7_0202900	PF3D7_0202900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:138,927..141,192(+)	palmitoyltransferase DHHC12, putative	protein coding	PF3D7_0202900	DHHC12	
PF3D7_0203000	PF3D7_0203000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:141,625..147,564(-)	repetitive organellar protein, putative	protein coding	PF3D7_0203000	ROPE	
PF3D7_0203100	PF3D7_0203100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:149,524..156,981(-)	protein kinase, putative	protein coding	PF3D7_0203100	N/A	
PF3D7_0203200	PF3D7_0203200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:158,137..159,660(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0203200	N/A	
PF3D7_0203300	PF3D7_0203300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:160,514..161,242(+)	ERCC1 nucleotide excision repair protein, putative	protein coding	PF3D7_0203300	ERCC1	
PF3D7_0203400	PF3D7_0203400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:162,065..162,900(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0203400	N/A	
PF3D7_0203500	PF3D7_0203500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:164,269..164,340(+)	tRNA Glutamine	tRNA encoding	PF3D7_0203500	N/A	
PF3D7_0203600	PF3D7_0203600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:166,144..168,051(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0203600	N/A	
PF3D7_0203700	PF3D7_0203700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:168,682..170,136(-)	protein MAK16, putative	protein coding	PF3D7_0203700	MAK16	
PF3D7_0203800	PF3D7_0203800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:171,563..174,912(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0203800	N/A	
PF3D7_0203900	PF3D7_0203900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:176,567..178,300(+)	5'-3' exonuclease, putative	protein coding	PF3D7_0203900	N/A	
PF3D7_0204000	PF3D7_0204000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:178,955..181,526(+)	condensin-2 complex subunit H2, putative	protein coding	PF3D7_0204000	CAPH2	
PF3D7_0204100	PF3D7_0204100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:182,228..189,115(-)	Sel1 repeat-containing protein, putative	protein coding	PF3D7_0204100	N/A	
PF3D7_0204200	PF3D7_0204200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:192,818..194,199(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0204200	N/A	
PF3D7_0204300	PF3D7_0204300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:194,826..196,916(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0204300	N/A	
PF3D7_0204400	PF3D7_0204400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:197,219..198,043(-)	dynein light chain, putative	protein coding	PF3D7_0204400	N/A	
PF3D7_0204500	PF3D7_0204500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:198,353..199,570(-)	aspartate transaminase	protein coding	PF3D7_0204500	AspAT	
PF3D7_0204600	PF3D7_0204600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:200,482..204,048(-)	5'-3' exonuclease, putative	protein coding	PF3D7_0204600	N/A	
PF3D7_0204700	PF3D7_0204700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:205,889..207,403(-)	hexose transporter	protein coding	PF3D7_0204700	HT1	
PF3D7_0204800	PF3D7_0204800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:209,583..210,833(-)	3'-5' exonuclease, putative	protein coding	PF3D7_0204800	N/A	
PF3D7_0204900	PF3D7_0204900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:211,348..212,627(+)	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial, putative	protein coding	PF3D7_0204900	COQ5	
PF3D7_0205000	PF3D7_0205000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:212,982..214,508(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0205000	N/A	
PF3D7_0205100	PF3D7_0205100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:214,838..217,348(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0205100	N/A	
PF3D7_0205200	PF3D7_0205200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:217,882..218,907(-)	MORN repeat protein, putative	protein coding	PF3D7_0205200	N/A	
PF3D7_0205300	PF3D7_0205300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:219,690..222,256(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0205300	N/A	
PF3D7_0205400	PF3D7_0205400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:223,478..224,851(+)	PCI domain-containing protein, putative	protein coding	PF3D7_0205400	N/A	
PF3D7_0205500	PF3D7_0205500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:225,562..226,245(-)	DNA-directed RNA polymerase II 16 kDa subunit, putative	protein coding	PF3D7_0205500	N/A	
PF3D7_0205600	PF3D7_0205600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:228,025..229,932(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0205600	N/A	
PF3D7_0205700	PF3D7_0205700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:231,141..232,529(+)	RNA-binding protein, putative	protein coding	PF3D7_0205700.2, PF3D7_0205700.1	N/A	
PF3D7_0205700	PF3D7_0205700.2	Plasmodium falciparum 3D7	Pf3D7_02_v3:231,141..232,529(+)	RNA-binding protein, putative	protein coding	PF3D7_0205700.1, PF3D7_0205700.2	N/A	
PF3D7_0205800	PF3D7_0205800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:232,729..233,476(-)	PH domain-containing protein, putative	protein coding	PF3D7_0205800	PH1	
PF3D7_0205900	PF3D7_0205900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:235,237..238,816(+)	26S proteasome regulatory subunit RPN1, putative	protein coding	PF3D7_0205900	RPN1	
PF3D7_0206000	PF3D7_0206000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:239,246..243,796(-)	DNA repair protein RAD2, putative	protein coding	PF3D7_0206000	RAD2	
PF3D7_0206100	PF3D7_0206100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:245,358..246,699(+)	cysteine desulfuration protein SufE	protein coding	PF3D7_0206100	SufE	
PF3D7_0206200	PF3D7_0206200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:249,030..250,727(+)	pantothenate transporter	protein coding	PF3D7_0206200	PAT	
PF3D7_0206300	PF3D7_0206300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:252,394..262,443(+)	pentafunctional AROM polypeptide, putative, pseudogene	protein coding	PF3D7_0206300	AROM	
PF3D7_0206500	PF3D7_0206500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:263,037..267,347(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0206500	N/A	
PF3D7_0206600	PF3D7_0206600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:270,078..270,619(-)	DNA-directed RNA polymerase III subunit RPC10, putative	protein coding	PF3D7_0206600	N/A	
PF3D7_0206700	PF3D7_0206700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:271,594..273,009(+)	adenylosuccinate lyase	protein coding	PF3D7_0206700	ADSL	
PF3D7_0206800	PF3D7_0206800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:273,689..274,507(-)	merozoite surface protein 2	protein coding	PF3D7_0206800	MSP2	
PF3D7_0206900	PF3D7_0206900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:275,540..276,577(-)	merozoite surface protein 5	protein coding	PF3D7_0206900.1, PF3D7_0206900.2	MSP5	
PF3D7_0206900	PF3D7_0206900.2	Plasmodium falciparum 3D7	Pf3D7_02_v3:275,540..276,577(-)	merozoite surface protein 5	protein coding	PF3D7_0206900.1, PF3D7_0206900.2	MSP5	
PF3D7_0207000	PF3D7_0207000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:277,494..278,456(-)	merozoite surface protein 4	protein coding	PF3D7_0207000	MSP4	
PF3D7_0207100	PF3D7_0207100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:281,907..287,345(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0207100	N/A	
PF3D7_0207200	PF3D7_0207200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:288,183..288,665(-)	iron-sulfur assembly protein, putative	protein coding	PF3D7_0207200	ISCA1	
PF3D7_0207300	PF3D7_0207300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:290,168..292,703(-)	serine repeat antigen 8	protein coding	PF3D7_0207300	SERA8	
PF3D7_0207400	PF3D7_0207400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:294,273..297,616(-)	serine repeat antigen 7	protein coding	PF3D7_0207400	SERA7	
PF3D7_0207500	PF3D7_0207500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:298,897..302,564(-)	serine repeat antigen 6	protein coding	PF3D7_0207500	SERA6	
PF3D7_0207600	PF3D7_0207600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:303,593..307,027(-)	serine repeat antigen 5	protein coding	PF3D7_0207600	SERA5	
PF3D7_0207700	PF3D7_0207700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:308,847..312,155(-)	serine repeat antigen 4	protein coding	PF3D7_0207700	SERA4	
PF3D7_0207800	PF3D7_0207800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:313,449..316,741(-)	serine repeat antigen 3	protein coding	PF3D7_0207800	SERA3	
PF3D7_0207900	PF3D7_0207900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:317,596..321,310(-)	serine repeat antigen 2	protein coding	PF3D7_0207900	SERA2	
PF3D7_0208000	PF3D7_0208000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:322,338..325,723(-)	serine repeat antigen 1	protein coding	PF3D7_0208000	SERA1	
PF3D7_0208100	PF3D7_0208100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:327,932..335,203(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0208100.1, PF3D7_0208100.2	N/A	
PF3D7_0208200	PF3D7_0208200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:335,679..336,581(-)	KRR1 small subunit processome component, putative	protein coding	PF3D7_0208200	KRR1	
PF3D7_0208300	PF3D7_0208300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:337,558..342,966(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0208300	N/A	
PF3D7_0208400	PF3D7_0208400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:343,308..349,340(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0208400	N/A	
PF3D7_0208500	PF3D7_0208500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:352,836..353,628(+)	acyl carrier protein	protein coding	PF3D7_0208500	ACP	
PF3D7_0208600	PF3D7_0208600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:354,621..356,117(+)	ribosome-recycling factor	protein coding	PF3D7_0208600	RRF1	
PF3D7_0208700	PF3D7_0208700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:356,501..358,014(-)	SHS2 domain-containing protein, putative	protein coding	PF3D7_0208700.2, PF3D7_0208700.1	N/A	
PF3D7_0208700	PF3D7_0208700.2	Plasmodium falciparum 3D7	Pf3D7_02_v3:356,501..358,014(-)	unspecified product	protein coding	PF3D7_0208700.1, PF3D7_0208700.2	N/A	
PF3D7_0208800	PF3D7_0208800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:359,142..359,849(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0208800	N/A	
PF3D7_0208900	PF3D7_0208900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:360,828..368,354(+)	6-cysteine protein P230p	protein coding	PF3D7_0208900	P230p	
PF3D7_0209000	PF3D7_0209000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:370,438..379,845(+)	6-cysteine protein P230	protein coding	PF3D7_0209000	P230	
PF3D7_0209100	PF3D7_0209100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:381,130..383,445(-)	patatin-like phospholipase 1	protein coding	PF3D7_0209100	PATPL1	
PF3D7_0209200	PF3D7_0209200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:384,865..386,580(-)	exosome complex component MTR3, putative	protein coding	PF3D7_0209200	MTR3	
PF3D7_0209300	PF3D7_0209300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:387,273..388,151(+)	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	protein coding	PF3D7_0209300	IspF	
PF3D7_0209400	PF3D7_0209400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:388,424..390,611(-)	conserved protein, unknown function	protein coding	PF3D7_0209400	N/A	
PF3D7_0209500	PF3D7_0209500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:391,275..392,789(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0209500	N/A	
PF3D7_0209600	PF3D7_0209600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:394,237..398,745(-)	transporter, putative	protein coding	PF3D7_0209600	N/A	
PF3D7_0209700	PF3D7_0209700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:400,153..401,859(-)	RING zinc finger protein, putative	protein coding	PF3D7_0209700	N/A	
PF3D7_0209800	PF3D7_0209800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:404,281..406,355(-)	ATP-dependent RNA helicase UAP56	protein coding	PF3D7_0209800	UAP56	
PF3D7_0209900	PF3D7_0209900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:407,900..408,438(+)	non-coding RNA	non protein coding	PF3D7_0209900	N/A	
PF3D7_0210000	PF3D7_0210000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:409,983..410,228(+)	secretory complex protein 61 gamma subunit	protein coding	PF3D7_0210000	Sec61-gamma	
PF3D7_0210100	PF3D7_0210100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:412,275..412,859(+)	60S ribosomal protein L37ae, putative	protein coding	PF3D7_0210100.1, PF3D7_0210100.2	N/A	
PF3D7_0210100	PF3D7_0210100.2	Plasmodium falciparum 3D7	Pf3D7_02_v3:412,275..412,859(+)	60S ribosomal protein L37ae, putative	protein coding	PF3D7_0210100.1, PF3D7_0210100.2	N/A	
PF3D7_0210200	PF3D7_0210200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:413,278..421,137(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0210200	N/A	
PF3D7_0210300	PF3D7_0210300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:423,063..424,654(-)	monocarboxylate transporter, putative	protein coding	PF3D7_0210300	N/A	
PF3D7_0210400	PF3D7_0210400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:425,689..426,497(+)	50S ribosomal protein L33, putative	protein coding	PF3D7_0210400	N/A	
PF3D7_0210500	PF3D7_0210500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:427,490..431,530(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0210500	N/A	
PF3D7_0210600	PF3D7_0210600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:432,041..434,086(-)	protein CERLI1	protein coding	PF3D7_0210600	CERLI1	
PF3D7_0210700	PF3D7_0210700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:436,050..436,994(+)	syntaxin, Qa-SNARE family	protein coding	PF3D7_0210700	SYN17	
PF3D7_0210800	PF3D7_0210800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:437,755..439,002(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0210800	N/A	
PF3D7_0210900	PF3D7_0210900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:442,080..442,934(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0210900	N/A	
PF3D7_0211000	PF3D7_0211000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:443,824..444,608(+)	non-coding RNA	non protein coding	PF3D7_0211000	N/A	
PF3D7_0211100	PF3D7_0211100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:451,751..455,116(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0211100	N/A	
PF3D7_0211200	PF3D7_0211200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:455,579..456,286(-)	ras-related protein Rab-5A	protein coding	PF3D7_0211200	RAB5a	
PF3D7_0211300	PF3D7_0211300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:457,130..458,585(-)	ubiquinol-cytochrome-c reductase complex assembly factor 1, putative	protein coding	PF3D7_0211300	N/A	
PF3D7_0211400	PF3D7_0211400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:459,072..461,518(-)	beta-ketoacyl-ACP synthase III	protein coding	PF3D7_0211400	KASIII	
PF3D7_0211500	PF3D7_0211500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:463,163..466,900(+)	GAF domain-related protein, putative	protein coding	PF3D7_0211500	N/A	
PF3D7_0211600	PF3D7_0211600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:467,847..468,476(+)	UDP-N-acetylglucosamine transferase subunit ALG14, putative	protein coding	PF3D7_0211600	ALG14	
PF3D7_0211700	PF3D7_0211700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:469,790..473,491(+)	tyrosine kinase-like protein, putative	protein coding	PF3D7_0211700	TKL1	
PF3D7_0211800	PF3D7_0211800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:475,242..477,074(+)	asparagine--tRNA ligase	protein coding	PF3D7_0211800	AsnRS	
PF3D7_0211900	PF3D7_0211900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:477,432..479,091(-)	pseudouridine synthase, putative	protein coding	PF3D7_0211900	N/A	
PF3D7_0212000	PF3D7_0212000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:480,100..481,432(+)	GDP-fructose:GMP antiporter, putative	protein coding	PF3D7_0212000	N/A	
PF3D7_0212100	PF3D7_0212100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:483,436..488,970(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0212100	N/A	
PF3D7_0212200	PF3D7_0212200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:489,904..490,818(-)	ribosomal protein L12, mitochondrial, putative	protein coding	PF3D7_0212200	N/A	
PF3D7_0212300	PF3D7_0212300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:492,616..494,306(+)	eukaryotic peptide chain release factor subunit 1, putative	protein coding	PF3D7_0212300	ERF1	
PF3D7_0212400	PF3D7_0212400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:495,166..507,854(-)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_0212400	N/A	
PF3D7_0212500	PF3D7_0212500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:509,525..521,746(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0212500	N/A	
PF3D7_0212600	PF3D7_0212600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:522,931..523,999(+)	secreted protein with altered thrombospondin repeat domain	protein coding	PF3D7_0212600	SPATR	
PF3D7_0212700	PF3D7_0212700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:524,700..526,043(-)	SRR1-like protein	protein coding	PF3D7_0212700	N/A	
PF3D7_0212800	PF3D7_0212800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:528,249..531,923(+)	multidrug efflux pump, putative	protein coding	PF3D7_0212800	MATE	
PF3D7_0212900	PF3D7_0212900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:533,253..534,350(+)	arginyl-tRNA--protein transferase	protein coding	PF3D7_0212900	ATEL1	
PF3D7_0213000	PF3D7_0213000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:535,646..536,146(+)	conserved protein, unknown function	protein coding	PF3D7_0213000	N/A	
PF3D7_0213100	PF3D7_0213100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:537,789..539,420(+)	protein SIS1	protein coding	PF3D7_0213100	SIS1	
PF3D7_0213200	PF3D7_0213200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:540,409..540,969(-)	conserved protein, unknown function	protein coding	PF3D7_0213200	N/A	
PF3D7_0213300	PF3D7_0213300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:541,086..541,548(-)	conserved protein, unknown function	protein coding	PF3D7_0213300	N/A	
PF3D7_0213400	PF3D7_0213400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:541,811..543,807(+)	protein kinase 7	protein coding	PF3D7_0213400	PK7	
PF3D7_0213500	PF3D7_0213500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:543,802..545,895(-)	tetratricopeptide repeat protein, putative	protein coding	PF3D7_0213500	N/A	
PF3D7_0213600	PF3D7_0213600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:546,482..555,294(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0213600	N/A	
PF3D7_0213700	PF3D7_0213700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:557,048..557,696(+)	conserved protein, unknown function	protein coding	PF3D7_0213700	N/A	
PF3D7_0213800	PF3D7_0213800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:558,585..560,594(+)	conserved protein, unknown function	protein coding	PF3D7_0213800	N/A	
PF3D7_0213900	PF3D7_0213900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:561,122..564,622(-)	RTR1 domain-containing protein, putative	protein coding	PF3D7_0213900	N/A	
PF3D7_0214000	PF3D7_0214000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:566,121..567,894(+)	T-complex protein 1 subunit theta	protein coding	PF3D7_0214000	CCT8	
PF3D7_0214100	PF3D7_0214100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:568,529..573,315(-)	protein transport protein SEC31	protein coding	PF3D7_0214100	SEC31	
PF3D7_0214200	PF3D7_0214200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:575,155..576,054(-)	ribosomal protein L13, mitochondrial	protein coding	PF3D7_0214200	mRPL13	
PF3D7_0214300	PF3D7_0214300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:578,662..586,164(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0214300	N/A	
PF3D7_0214400	PF3D7_0214400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:586,765..589,051(-)	conserved protein, unknown function	protein coding	PF3D7_0214400	N/A	
PF3D7_0214500	PF3D7_0214500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:590,501..591,421(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0214500	N/A	
PF3D7_0214600	PF3D7_0214600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:594,196..599,340(+)	serine/threonine protein kinase STK2, putative	protein coding	PF3D7_0214600	STK2	
PF3D7_0214700	PF3D7_0214700.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:599,829..601,712(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0214700	N/A	
PF3D7_0214800	PF3D7_0214800.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:605,045..609,325(+)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_0214800	N/A	
PF3D7_0214900	PF3D7_0214900.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:610,625..615,372(+)	rhoptry neck protein 6	protein coding	PF3D7_0214900	RON6	
PF3D7_0215000	PF3D7_0215000.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:616,772..619,429(-)	acyl-CoA synthetase	protein coding	PF3D7_0215000	ACS9	
PF3D7_0215100	PF3D7_0215100.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:622,524..624,306(-)	RING zinc finger protein, putative	protein coding	PF3D7_0215100	N/A	
PF3D7_0215200	PF3D7_0215200.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:626,976..627,710(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0215200	N/A	
PF3D7_0215300	PF3D7_0215300.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:628,642..631,308(-)	acyl-CoA synthetase	protein coding	PF3D7_0215300	ACS8	
PF3D7_0215400	PF3D7_0215400.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:634,589..637,507(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0215400	N/A	
PF3D7_0215500	PF3D7_0215500.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:640,400..642,694(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0215500	N/A	
PF3D7_0215600	PF3D7_0215600.1	Plasmodium falciparum 3D7	Pf3D7_02_v3:643,106..644,317(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_0215600	N/A	
